Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,ERP_Code,Note,Tags,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,tafisa,T2010 After Hours Viva HPL,#494643,0.39703221954539,0.00607475079800537,66.3893879608802,https://tafisa.ca/en/our-colours/after-hours,https://tafisa.ca/sites/default/files/styles/large/public/2020-03/tafisa_M2010%28Y%29_24X24_72dpi.jpg,Textured Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0549,0.0588,0.0583,0.0575,0.0569,0.0567,0.0569,0.0575,0.059,0.061,0.0624,0.0623,0.0617,0.0611,0.0607,0.0604,0.0607,0.0618,0.0634,0.0654,0.0666,0.0668,0.0666,0.0663,0.0662,0.0663,0.0662,0.0662,0.0662,0.0662,0.0662,"[0.0549,0.0588,0.0583,0.0575,0.0569,0.0567,0.0569,0.0575,0.059,0.061,0.0624,0.0623,0.0617,0.0611,0.0607,0.0604,0.0607,0.0618,0.0634,0.0654,0.0666,0.0668,0.0666,0.0663,0.0662,0.0663,0.0662,0.0662,0.0662,0.0662,0.0662]"
DB,tafisa,T532 Latitude West Alto HPL,#474546,0.393206713793481,0.00231228683606005,355.297484510706,https://tafisa.ca/en/our-colours/latitude-west,https://tafisa.ca/sites/default/files/styles/large/public/2020-04/tafisa_L532%28A%29_24X24_72dpi.jpg,Textured Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0696,0.0716,0.0674,0.0642,0.0615,0.0597,0.0587,0.0586,0.0596,0.0612,0.0623,0.0619,0.061,0.06,0.0595,0.0592,0.0589,0.0593,0.0604,0.0621,0.0631,0.0632,0.0628,0.0625,0.0625,0.0629,0.063,0.063,0.0631,0.0632,0.0634,"[0.0696,0.0716,0.0674,0.0642,0.0615,0.0597,0.0587,0.0586,0.0596,0.0612,0.0623,0.0619,0.061,0.06,0.0595,0.0592,0.0589,0.0593,0.0604,0.0621,0.0631,0.0632,0.0628,0.0625,0.0625,0.0629,0.063,0.063,0.0631,0.0632,0.0634]"
DB,tafisa,T203 Black Brava HPL,#333335,0.322993638389121,0.00227485635333305,267.712931787855,https://tafisa.ca/en/our-colours/black-1,https://tafisa.ca/sites/default/files/styles/large/public/2019-11/M203Y%20-%2012%27%27x12%27%27.jpg,Textured Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0319,0.0347,0.0353,0.0355,0.0355,0.0354,0.0352,0.0348,0.0347,0.0345,0.0344,0.0342,0.034,0.0338,0.0337,0.0335,0.0334,0.0334,0.0336,0.0336,0.0335,0.0334,0.0332,0.0332,0.0331,0.0332,0.0332,0.0331,0.033,0.0329,0.0327,"[0.0319,0.0347,0.0353,0.0355,0.0355,0.0354,0.0352,0.0348,0.0347,0.0345,0.0344,0.0342,0.034,0.0338,0.0337,0.0335,0.0334,0.0334,0.0336,0.0336,0.0335,0.0334,0.0332,0.0332,0.0331,0.0332,0.0332,0.0331,0.033,0.0329,0.0327]"
DB,tafisa,T203 Black Viva HPL,#343435,0.325985813434411,0.00168892973989203,258.8900893834,https://tafisa.ca/en/our-colours/black-1,https://tafisa.ca/sites/default/files/styles/large/public/2019-11/M203Y%20-%2012%27%27x12%27%27.jpg,Textured Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0288,0.0325,0.0344,0.0352,0.0359,0.0363,0.0362,0.036,0.0358,0.0355,0.0353,0.0351,0.035,0.0348,0.0346,0.0343,0.0343,0.0344,0.0346,0.0347,0.0346,0.0343,0.0342,0.0341,0.0341,0.0342,0.0341,0.0341,0.034,0.0339,0.0338,"[0.0288,0.0325,0.0344,0.0352,0.0359,0.0363,0.0362,0.036,0.0358,0.0355,0.0353,0.0351,0.035,0.0348,0.0346,0.0343,0.0343,0.0344,0.0346,0.0347,0.0346,0.0343,0.0342,0.0341,0.0341,0.0342,0.0341,0.0341,0.034,0.0339,0.0338]"
DB,tafisa,T203 Black Crystalite HPL,#252526,0.265145338933778,0.00248796609715519,288.248948156707,https://tafisa.ca/en/our-colours/black-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0226,0.0231,0.0218,0.0208,0.0201,0.0195,0.019,0.0187,0.0187,0.0188,0.0189,0.0189,0.0188,0.0186,0.0185,0.0185,0.0184,0.0185,0.0186,0.0187,0.0187,0.0186,0.0185,0.0184,0.0184,0.0185,0.0185,0.0184,0.0183,0.0183,0.0182,"[0.0226,0.0231,0.0218,0.0208,0.0201,0.0195,0.019,0.0187,0.0187,0.0188,0.0189,0.0189,0.0188,0.0186,0.0185,0.0185,0.0184,0.0185,0.0186,0.0187,0.0187,0.0186,0.0185,0.0184,0.0184,0.0185,0.0185,0.0184,0.0183,0.0183,0.0182]"
DB,tafisa,T228 Slate Crystalite HPL,#494642,0.396575005680807,0.00749973397442925,75.8720650349496,https://tafisa.ca/en/our-colours/slate-0,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0354,0.0435,0.0497,0.0531,0.0556,0.0573,0.058,0.0579,0.0576,0.057,0.0572,0.0583,0.0595,0.0605,0.0612,0.0617,0.0629,0.0643,0.0655,0.0662,0.0661,0.0654,0.0647,0.0641,0.0635,0.063,0.0624,0.0619,0.0615,0.0612,0.0608,"[0.0354,0.0435,0.0497,0.0531,0.0556,0.0573,0.058,0.0579,0.0576,0.057,0.0572,0.0583,0.0595,0.0605,0.0612,0.0617,0.0629,0.0643,0.0655,0.0662,0.0661,0.0654,0.0647,0.0641,0.0635,0.063,0.0624,0.0619,0.0615,0.0612,0.0608]"
DB,tafisa,T762 Starry Night Crystalite HPL,#3d4448,0.380902131061057,0.0117463969963524,239.865790727485,https://tafisa.ca/en/our-colours/starry-night-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0644,0.069,0.0685,0.0673,0.0658,0.0646,0.0634,0.0624,0.0618,0.0615,0.0617,0.0613,0.0602,0.0589,0.0577,0.0562,0.0542,0.0528,0.0525,0.0522,0.0514,0.0502,0.049,0.0485,0.0484,0.0487,0.0489,0.0488,0.0486,0.0484,0.0481,"[0.0644,0.069,0.0685,0.0673,0.0658,0.0646,0.0634,0.0624,0.0618,0.0615,0.0617,0.0613,0.0602,0.0589,0.0577,0.0562,0.0542,0.0528,0.0525,0.0522,0.0514,0.0502,0.049,0.0485,0.0484,0.0487,0.0489,0.0488,0.0486,0.0484,0.0481]"
DB,tafisa,T768 Sundown Crystalite HPL,#54514a,0.435536210947361,0.0116599132592019,85.2791435819719,https://tafisa.ca/en/our-colours/sundown-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0686,0.0729,0.0713,0.0699,0.0687,0.0685,0.0691,0.0706,0.0735,0.0774,0.0804,0.0811,0.0811,0.0808,0.0806,0.0806,0.0814,0.0832,0.0852,0.0872,0.0883,0.0882,0.0877,0.0873,0.0869,0.0871,0.087,0.0871,0.0873,0.0877,0.088,"[0.0686,0.0729,0.0713,0.0699,0.0687,0.0685,0.0691,0.0706,0.0735,0.0774,0.0804,0.0811,0.0811,0.0808,0.0806,0.0806,0.0814,0.0832,0.0852,0.0872,0.0883,0.0882,0.0877,0.0873,0.0869,0.0871,0.087,0.0871,0.0873,0.0877,0.088]"
DB,tafisa,T767 Milky Way Crystalite HPL,#887c6e,0.59413432297622,0.0254801808365337,70.9608509982816,https://tafisa.ca/en/our-colours/milky-way,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.174,0.18,0.169,0.161,0.155,0.153,0.156,0.164,0.176,0.193,0.204,0.204,0.2,0.197,0.195,0.195,0.198,0.205,0.215,0.231,0.242,0.245,0.245,0.243,0.242,0.243,0.242,0.242,0.243,0.244,0.244,"[0.174,0.18,0.169,0.161,0.155,0.153,0.156,0.164,0.176,0.193,0.204,0.204,0.2,0.197,0.195,0.195,0.198,0.205,0.215,0.231,0.242,0.245,0.245,0.243,0.242,0.243,0.242,0.242,0.243,0.244,0.244]"
DB,tafisa,T761 Moonlight Crystalite HPL,#5c5d5f,0.479220392536723,0.00273724995812519,250.970271128402,https://tafisa.ca/en/our-colours/moonlight,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0991,0.11,0.114,0.115,0.115,0.115,0.114,0.113,0.112,0.111,0.111,0.112,0.111,0.111,0.111,0.11,0.11,0.109,0.11,0.11,0.109,0.108,0.108,0.107,0.107,0.108,0.108,0.108,0.108,0.109,0.109,"[0.0991,0.11,0.114,0.115,0.115,0.115,0.114,0.113,0.112,0.111,0.111,0.112,0.111,0.111,0.111,0.11,0.11,0.109,0.11,0.11,0.109,0.108,0.108,0.107,0.107,0.108,0.108,0.108,0.108,0.109,0.109]"
DB,tafisa,T770 Evening Star Crystalite HPL,#76716b,0.551842364804568,0.0113144545355649,78.5738760928808,https://tafisa.ca/en/our-colours/evening-star-0,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.151,0.159,0.155,0.15,0.146,0.145,0.145,0.148,0.154,0.163,0.169,0.169,0.167,0.165,0.163,0.162,0.163,0.165,0.17,0.176,0.18,0.18,0.18,0.179,0.179,0.179,0.179,0.18,0.18,0.181,0.181,"[0.151,0.159,0.155,0.15,0.146,0.145,0.145,0.148,0.154,0.163,0.169,0.169,0.167,0.165,0.163,0.162,0.163,0.165,0.17,0.176,0.18,0.18,0.18,0.179,0.179,0.179,0.179,0.18,0.18,0.181,0.181]"
DB,tafisa,T764 Daybreak Crystalite HPL,#90887d,0.62994852542653,0.0186622582526134,72.5822149156514,https://tafisa.ca/en/our-colours/daybreak-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.211,0.223,0.216,0.21,0.204,0.202,0.205,0.211,0.222,0.236,0.246,0.246,0.243,0.24,0.239,0.238,0.24,0.246,0.255,0.267,0.276,0.278,0.278,0.277,0.276,0.276,0.276,0.276,0.277,0.277,0.278,"[0.211,0.223,0.216,0.21,0.204,0.202,0.205,0.211,0.222,0.236,0.246,0.246,0.243,0.24,0.239,0.238,0.24,0.246,0.255,0.267,0.276,0.278,0.278,0.277,0.276,0.276,0.276,0.276,0.277,0.277,0.278]"
DB,tafisa,T760 Rain Cloud Crystalite HPL,#a4a5a4,0.721762490549659,0.00235356928498727,133.958433697237,https://tafisa.ca/en/our-colours/rain-cloud,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.294,0.338,0.361,0.369,0.372,0.374,0.376,0.375,0.374,0.374,0.376,0.378,0.379,0.379,0.378,0.376,0.375,0.375,0.376,0.377,0.375,0.375,0.375,0.375,0.374,0.376,0.376,0.376,0.376,0.377,0.377,"[0.294,0.338,0.361,0.369,0.372,0.374,0.376,0.375,0.374,0.374,0.376,0.378,0.379,0.379,0.378,0.376,0.375,0.375,0.376,0.377,0.375,0.375,0.375,0.375,0.374,0.376,0.376,0.376,0.376,0.377,0.377]"
DB,tafisa,T202 Summer Drops Crystalite HPL,#bfbeb8,0.79991095202818,0.00819436477053665,99.8948309031914,https://tafisa.ca/en/our-colours/summer-drops-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.363,0.424,0.46,0.475,0.481,0.487,0.491,0.491,0.492,0.493,0.499,0.505,0.51,0.512,0.514,0.513,0.513,0.516,0.519,0.519,0.517,0.516,0.517,0.517,0.516,0.518,0.518,0.519,0.519,0.52,0.52,"[0.363,0.424,0.46,0.475,0.481,0.487,0.491,0.491,0.492,0.493,0.499,0.505,0.51,0.512,0.514,0.513,0.513,0.516,0.519,0.519,0.517,0.516,0.517,0.517,0.516,0.518,0.518,0.519,0.519,0.52,0.52]"
DB,tafisa,T763 Morning Dew Crystalite HPL,#cdc6bb,0.829231287505083,0.0171612599903836,80.7551758297886,https://tafisa.ca/en/our-colours/morning-dew-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.413,0.467,0.489,0.496,0.498,0.501,0.507,0.513,0.522,0.535,0.547,0.552,0.556,0.557,0.559,0.561,0.567,0.577,0.587,0.595,0.6,0.6,0.601,0.599,0.598,0.599,0.598,0.598,0.599,0.6,0.601,"[0.413,0.467,0.489,0.496,0.498,0.501,0.507,0.513,0.522,0.535,0.547,0.552,0.556,0.557,0.559,0.561,0.567,0.577,0.587,0.595,0.6,0.6,0.601,0.599,0.598,0.599,0.598,0.598,0.599,0.6,0.601]"
DB,tafisa,T080 Froth of the Sea Crystalite HPL,#efeee8,0.949050326337029,0.00836119475516102,103.607928092296,https://tafisa.ca/en/our-colours/froth-of-sea,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.619,0.72,0.777,0.8,0.81,0.819,0.826,0.829,0.831,0.835,0.842,0.849,0.853,0.855,0.856,0.855,0.855,0.86,0.865,0.868,0.866,0.862,0.861,0.858,0.854,0.855,0.852,0.849,0.847,0.847,0.846,"[0.619,0.72,0.777,0.8,0.81,0.819,0.826,0.829,0.831,0.835,0.842,0.849,0.853,0.855,0.856,0.855,0.855,0.86,0.865,0.868,0.866,0.862,0.861,0.858,0.854,0.855,0.852,0.849,0.847,0.847,0.846]"
DB,tafisa,T105 Snowfall Crystalite HPL,#edebe5,0.939953584033701,0.00774038028862607,88.2742336805989,https://tafisa.ca/en/our-colours/snowfall-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.612,0.708,0.76,0.781,0.789,0.797,0.803,0.804,0.806,0.809,0.814,0.819,0.822,0.824,0.826,0.826,0.829,0.837,0.844,0.848,0.848,0.845,0.843,0.84,0.837,0.837,0.834,0.831,0.829,0.828,0.828,"[0.612,0.708,0.76,0.781,0.789,0.797,0.803,0.804,0.806,0.809,0.814,0.819,0.822,0.824,0.826,0.826,0.829,0.837,0.844,0.848,0.848,0.845,0.843,0.84,0.837,0.837,0.834,0.831,0.829,0.828,0.828]"
DB,tafisa,T175 White Brava HPL,#f4f6f4,0.970445824689455,0.00315406974124766,141.013104416206,https://tafisa.ca/en/our-colours/white,https://tafisa.ca/sites/default/files/styles/large/public/960x960_L175%28C%29_hires.jpg,Textured Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.664,0.781,0.854,0.885,0.901,0.914,0.922,0.923,0.922,0.921,0.922,0.921,0.92,0.918,0.916,0.911,0.909,0.911,0.916,0.918,0.916,0.913,0.911,0.909,0.906,0.907,0.904,0.902,0.9,0.9,0.899,"[0.664,0.781,0.854,0.885,0.901,0.914,0.922,0.923,0.922,0.921,0.922,0.921,0.92,0.918,0.916,0.911,0.909,0.911,0.916,0.918,0.916,0.913,0.911,0.909,0.906,0.907,0.904,0.902,0.9,0.9,0.899]"
DB,tafisa,T175 White Viva HPL,#f4f6f4,0.970024101363451,0.00299681086365283,144.46656144222,https://tafisa.ca/en/our-colours/white,https://tafisa.ca/sites/default/files/styles/large/public/960x960_L175%28C%29_hires.jpg,Textured Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.665,0.782,0.855,0.886,0.901,0.914,0.922,0.923,0.922,0.92,0.921,0.921,0.919,0.916,0.915,0.91,0.908,0.91,0.914,0.916,0.915,0.911,0.91,0.908,0.904,0.905,0.903,0.9,0.899,0.899,0.898,"[0.665,0.782,0.855,0.886,0.901,0.914,0.922,0.923,0.922,0.92,0.921,0.921,0.919,0.916,0.915,0.91,0.908,0.91,0.914,0.916,0.915,0.911,0.91,0.908,0.904,0.905,0.903,0.9,0.899,0.899,0.898]"
DB,tafisa,T175 White Crystalite HPL,#f2f4f2,0.964741632442571,0.00310114832888774,146.181372062635,https://tafisa.ca/en/our-colours/white,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.659,0.774,0.843,0.872,0.887,0.899,0.906,0.907,0.907,0.906,0.907,0.906,0.904,0.902,0.9,0.896,0.893,0.896,0.899,0.901,0.899,0.896,0.894,0.892,0.889,0.89,0.887,0.885,0.885,0.885,0.885,"[0.659,0.774,0.843,0.872,0.887,0.899,0.906,0.907,0.907,0.906,0.907,0.906,0.904,0.902,0.9,0.896,0.893,0.896,0.899,0.901,0.899,0.896,0.894,0.892,0.889,0.89,0.887,0.885,0.885,0.885,0.885]"
DB,tafisa,T784 Secret Garden Materia HPL,#565240,0.436676353478607,0.028717059322519,96.1971152462652,https://tafisa.ca/en/our-colours/secret-garden,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0461,0.0516,0.0531,0.0537,0.0542,0.0546,0.0547,0.055,0.0559,0.0582,0.0638,0.072,0.0789,0.0837,0.0862,0.0874,0.0887,0.09,0.0899,0.0884,0.087,0.087,0.0882,0.089,0.0893,0.09,0.0905,0.0909,0.091,0.0911,0.0911,"[0.0461,0.0516,0.0531,0.0537,0.0542,0.0546,0.0547,0.055,0.0559,0.0582,0.0638,0.072,0.0789,0.0837,0.0862,0.0874,0.0887,0.09,0.0899,0.0884,0.087,0.087,0.0882,0.089,0.0893,0.09,0.0905,0.0909,0.091,0.0911,0.0911]"
DB,tafisa,T781 Cream Puff Materia HPL,#cebea6,0.8087482977658,0.0376465015341645,78.2960659686612,https://tafisa.ca/en/our-colours/cream-puff,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.247,0.308,0.353,0.375,0.391,0.402,0.41,0.414,0.417,0.423,0.437,0.459,0.48,0.498,0.511,0.523,0.542,0.563,0.576,0.582,0.583,0.581,0.582,0.581,0.579,0.581,0.581,0.584,0.587,0.59,0.593,"[0.247,0.308,0.353,0.375,0.391,0.402,0.41,0.414,0.417,0.423,0.437,0.459,0.48,0.498,0.511,0.523,0.542,0.563,0.576,0.582,0.583,0.581,0.582,0.581,0.579,0.581,0.581,0.584,0.587,0.59,0.593]"
DB,tafisa,T782 Sand Castle Materia HPL,#a28971,0.648034859459003,0.0464032162247266,66.515189999879,https://tafisa.ca/en/our-colours/sand-castle,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.104,0.133,0.154,0.165,0.173,0.179,0.183,0.184,0.186,0.189,0.196,0.209,0.223,0.235,0.246,0.259,0.276,0.296,0.31,0.322,0.328,0.33,0.33,0.33,0.329,0.33,0.332,0.334,0.337,0.34,0.342,"[0.104,0.133,0.154,0.165,0.173,0.179,0.183,0.184,0.186,0.189,0.196,0.209,0.223,0.235,0.246,0.259,0.276,0.296,0.31,0.322,0.328,0.33,0.33,0.33,0.329,0.33,0.332,0.334,0.337,0.34,0.342]"
DB,tafisa,T783 Tiramisu Materia HPL,#615046,0.445294850497699,0.0282863084736733,53.2812775499665,https://tafisa.ca/en/our-colours/tiramisu,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0555,0.0617,0.0631,0.0634,0.0635,0.0635,0.0633,0.0633,0.0639,0.065,0.0669,0.0695,0.0724,0.0751,0.0779,0.0815,0.0868,0.093,0.0986,0.105,0.109,0.11,0.109,0.109,0.108,0.109,0.109,0.109,0.11,0.11,0.111,"[0.0555,0.0617,0.0631,0.0634,0.0635,0.0635,0.0633,0.0633,0.0639,0.065,0.0669,0.0695,0.0724,0.0751,0.0779,0.0815,0.0868,0.093,0.0986,0.105,0.109,0.11,0.109,0.109,0.108,0.109,0.109,0.109,0.11,0.11,0.111]"
DB,tafisa,L115 Carte Blanche Crystalite HPL,#ededed,0.946399042655391,0.000886159869933114,184.881944350116,https://tafisa.ca/en/our-colours/carte-blanche-0,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.645,0.751,0.813,0.838,0.848,0.857,0.862,0.862,0.86,0.858,0.857,0.855,0.851,0.847,0.846,0.842,0.84,0.843,0.849,0.854,0.854,0.85,0.847,0.843,0.84,0.842,0.841,0.841,0.842,0.844,0.846,"[0.645,0.751,0.813,0.838,0.848,0.857,0.862,0.862,0.86,0.858,0.857,0.855,0.851,0.847,0.846,0.842,0.84,0.843,0.849,0.854,0.854,0.85,0.847,0.843,0.84,0.842,0.841,0.841,0.842,0.844,0.846]"
DB,tafisa,T769 Sea Fog Crystalite HPL,#a09b91,0.690245481343582,0.01485625936468,84.759963067787,https://tafisa.ca/en/our-colours/sea-fog-0,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.281,0.3,0.296,0.29,0.283,0.281,0.284,0.29,0.301,0.316,0.328,0.328,0.326,0.323,0.322,0.32,0.322,0.327,0.335,0.343,0.349,0.349,0.348,0.347,0.345,0.346,0.346,0.345,0.346,0.346,0.347,"[0.281,0.3,0.296,0.29,0.283,0.281,0.284,0.29,0.301,0.316,0.328,0.328,0.326,0.323,0.322,0.32,0.322,0.327,0.335,0.343,0.349,0.349,0.348,0.347,0.345,0.346,0.346,0.345,0.346,0.346,0.347]"
DB,tafisa,T175 White Materia HPL,#f2f4f1,0.964703893426374,0.00387880061327593,140.046679055629,https://tafisa.ca/en/our-colours/white,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.651,0.766,0.837,0.867,0.882,0.894,0.903,0.904,0.904,0.904,0.906,0.906,0.905,0.902,0.901,0.896,0.894,0.896,0.9,0.902,0.899,0.895,0.893,0.89,0.887,0.889,0.888,0.888,0.89,0.892,0.894,"[0.651,0.766,0.837,0.867,0.882,0.894,0.903,0.904,0.904,0.904,0.906,0.906,0.905,0.902,0.901,0.896,0.894,0.896,0.9,0.902,0.899,0.895,0.893,0.89,0.887,0.889,0.888,0.888,0.89,0.892,0.894]"
DB,tafisa,L080 Froth of the Sea Materia TFL,#eeefea,0.950888130826716,0.00717580311926672,115.311717855498,https://tafisa.ca/en/our-colours/froth-of-sea,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.622,0.726,0.787,0.812,0.824,0.834,0.841,0.843,0.844,0.847,0.853,0.859,0.862,0.863,0.864,0.861,0.86,0.864,0.869,0.87,0.867,0.861,0.857,0.853,0.849,0.851,0.85,0.85,0.852,0.854,0.856,"[0.622,0.726,0.787,0.812,0.824,0.834,0.841,0.843,0.844,0.847,0.853,0.859,0.862,0.863,0.864,0.861,0.86,0.864,0.869,0.87,0.867,0.861,0.857,0.853,0.849,0.851,0.85,0.85,0.852,0.854,0.856]"
DB,tafisa,T775 Gardenia Materia HPL,#f1efe4,0.949880694578391,0.0149058589316731,96.5861092510129,https://tafisa.ca/en/our-colours/gardenia-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.646,0.732,0.767,0.778,0.78,0.783,0.787,0.789,0.795,0.804,0.819,0.834,0.846,0.854,0.86,0.862,0.866,0.874,0.879,0.879,0.874,0.87,0.869,0.866,0.863,0.863,0.86,0.857,0.855,0.854,0.854,"[0.646,0.732,0.767,0.778,0.78,0.783,0.787,0.789,0.795,0.804,0.819,0.834,0.846,0.854,0.86,0.862,0.866,0.874,0.879,0.879,0.874,0.87,0.869,0.866,0.863,0.863,0.86,0.857,0.855,0.854,0.854]"
DB,tafisa,T776 Cashmere Materia HPL,#e3dfd8,0.905635012399422,0.0113857142763004,85.0092413457173,https://tafisa.ca/en/our-colours/cashmere-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.506,0.596,0.65,0.674,0.686,0.696,0.703,0.706,0.707,0.71,0.716,0.723,0.729,0.733,0.737,0.738,0.744,0.753,0.76,0.765,0.765,0.762,0.761,0.759,0.756,0.756,0.754,0.752,0.751,0.751,0.751,"[0.506,0.596,0.65,0.674,0.686,0.696,0.703,0.706,0.707,0.71,0.716,0.723,0.729,0.733,0.737,0.738,0.744,0.753,0.76,0.765,0.765,0.762,0.761,0.759,0.756,0.756,0.754,0.752,0.751,0.751,0.751]"
DB,tafisa,T763 Morning Dew Materia HPL,#d1cac0,0.842642824618507,0.0160947866611873,80.7432185785312,https://tafisa.ca/en/our-colours/morning-dew-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.436,0.494,0.518,0.526,0.528,0.532,0.538,0.543,0.552,0.564,0.575,0.581,0.584,0.586,0.588,0.589,0.595,0.605,0.614,0.623,0.627,0.628,0.628,0.626,0.625,0.626,0.626,0.625,0.626,0.627,0.628,"[0.436,0.494,0.518,0.526,0.528,0.532,0.538,0.543,0.552,0.564,0.575,0.581,0.584,0.586,0.588,0.589,0.595,0.605,0.614,0.623,0.627,0.628,0.628,0.626,0.625,0.626,0.626,0.625,0.626,0.627,0.628]"
DB,tafisa,L202 Summer Drops Materia TFL,#c3c3bd,0.815314746435911,0.0075098683329249,102.997650189251,https://tafisa.ca/en/our-colours/summer-drops-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.391,0.455,0.492,0.507,0.514,0.519,0.523,0.523,0.523,0.524,0.529,0.536,0.541,0.543,0.545,0.544,0.544,0.546,0.548,0.548,0.546,0.545,0.546,0.545,0.545,0.546,0.546,0.546,0.546,0.546,0.546,"[0.391,0.455,0.492,0.507,0.514,0.519,0.523,0.523,0.523,0.524,0.529,0.536,0.541,0.543,0.545,0.544,0.544,0.546,0.548,0.548,0.546,0.545,0.546,0.545,0.545,0.546,0.546,0.546,0.546,0.546,0.546]"
DB,tafisa,T764 Daybreak Materia HPL,#9e968d,0.677279286250606,0.0156536820815204,71.48397018049,https://tafisa.ca/en/our-colours/daybreak-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.232,0.259,0.267,0.269,0.269,0.27,0.272,0.275,0.281,0.288,0.294,0.296,0.298,0.299,0.301,0.303,0.308,0.315,0.322,0.329,0.333,0.333,0.333,0.332,0.331,0.331,0.33,0.33,0.33,0.33,0.33,"[0.232,0.259,0.267,0.269,0.269,0.27,0.272,0.275,0.281,0.288,0.294,0.296,0.298,0.299,0.301,0.303,0.308,0.315,0.322,0.329,0.333,0.333,0.333,0.332,0.331,0.331,0.33,0.33,0.33,0.33,0.33]"
DB,tafisa,T767 Milky Way Materia HPL,#92877c,0.630475738741434,0.0216492647955543,69.1154451327208,https://tafisa.ca/en/our-colours/milky-way,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.213,0.222,0.212,0.205,0.199,0.196,0.199,0.206,0.218,0.235,0.246,0.245,0.242,0.238,0.236,0.235,0.238,0.245,0.256,0.272,0.283,0.286,0.285,0.284,0.282,0.283,0.283,0.283,0.283,0.284,0.285,"[0.213,0.222,0.212,0.205,0.199,0.196,0.199,0.206,0.218,0.235,0.246,0.245,0.242,0.238,0.236,0.235,0.238,0.245,0.256,0.272,0.283,0.286,0.285,0.284,0.282,0.283,0.283,0.283,0.283,0.284,0.285]"
DB,tafisa,T761 Moonlight Materia HPL,#6c6d6e,0.534666439556197,0.00235250225360492,249.307208342732,https://tafisa.ca/en/our-colours/moonlight,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.136,0.152,0.157,0.159,0.158,0.158,0.157,0.156,0.155,0.154,0.155,0.155,0.154,0.154,0.154,0.153,0.152,0.152,0.152,0.152,0.152,0.151,0.151,0.15,0.15,0.151,0.151,0.152,0.152,0.152,0.153,"[0.136,0.152,0.157,0.159,0.158,0.158,0.157,0.156,0.155,0.154,0.155,0.155,0.154,0.154,0.154,0.153,0.152,0.152,0.152,0.152,0.152,0.151,0.151,0.15,0.15,0.151,0.151,0.152,0.152,0.152,0.153]"
